,handle,created_at,tweet_text,key_word_list
2534,RepMalinowski,2022-11-30T16:44:18.000Z,Congrats to Martha Hickson for receiving the Outstanding Librarian Award from @ncacensorship! 📚 https://t.co/eJ2rODzCVG,"['congrat', 'martha', 'hickson', 'receive', 'outstanding', 'librarian', 'award']"
2535,RepMalinowski,2022-11-28T16:47:32.000Z,"Join Tom for a farewell and thank you town hall for residents of New Jersey’s 7th Congressional District. This is an opportunity for constituents to ask questions, share comments, and hear updates on the latest from Congress. RSVP➡️ https://t.co/piFiJ4v5V5 https://t.co/5p9E3aAFuZ","['join', 'tom', 'farewell', 'thank', 'town', 'hall', 'resident', 'new', 'jersey', 'congressional', 'district', 'opportunity', 'constituent', 'ask', 'question', 'share', 'comment', 'hear', 'update', 'late', 'congress', 'rsvp']"
2536,RepMalinowski,2022-11-27T17:40:30.000Z,Looking to donate toys this holiday season? @SCSheriffs are hosting a drive until Dec. 13th! Find a location near you ⬇️ https://t.co/oWdvQayhCy,"['look', 'donate', 'toy', 'holiday', 'season', 'host', 'drive', 'find', 'location']"
2537,RepMalinowski,2022-11-26T16:55:59.000Z,"Hey New Jerseyans👋, don't forget to #ShopSmall this Small Business Saturday. Visit @SBAgov's website to find a small biz near you! https://t.co/axeYNIONMH.","['new', 'jerseyans', 'forget', 'shopsmall', 'small', 'business', 'saturday', 'visit', 'website', 'find', 'small', 'biz']"
2538,RepMalinowski,2022-11-25T14:49:01.000Z,"Gobble Gobble! Go easy on the throttle! Puns fuel us here in New Jersey – even when driving home the message of safety. That’s why Tom &amp; the NJ delegation are honking at @USDOTFHWA to explain why they’ve hit the breaks on the state’s road safety campaign.
https://t.co/J0zVcCEZZ5","['gobble', 'gobble', 'go', 'easy', 'throttle', 'pun', 'fuel', 'here', 'new', 'jersey', 'even', 'drive', 'home', 'message', 'safety', 'tom', 'amp', 'nj', 'delegation', 'honking', 'explain', 'hit', 'break', 'state', 'road', 'safety', 'campaign']"
2539,RepMalinowski,2022-11-24T13:31:06.000Z,Happy Thanksgiving! 🦃 Wishing all a thankful &amp; meaningful celebration with loved ones. https://t.co/SqA4jRMqMx,"['happy', 'thanksgiving', 'wish', 'thankful', 'amp', 'meaningful', 'celebration', 'love', 'one']"
2550,RepMaloney,2022-12-06T18:18:42.000Z,"If we are serious about fighting climate change, we cannot pass the #dirtydeal. 

I stand with Chair @RepRaulGrijalva &amp; by my signature on a letter urging House leadership to separate fossil fuel fast-tracking provisions from must-pass legislation.","['serious', 'fight', 'climate', 'change', 'pass', 'dirtydeal', 'stand', 'chair', 'amp', 'signature', 'letter', 'urge', 'house', 'leadership', 'separate', 'fossil', 'fuel', 'fast', 'track', 'provision', 'pass', 'legislation']"
2551,RepMaloney,2022-12-06T15:21:47.000Z,.@HunterPresident Raab’s creativity &amp; steadfast commitment to providing NYers with a world class education and cutting-edge opportunities are two of the many legacies of her tenure at @CUNY Hunter College. Congratulations &amp; thank you for your service to education in our City. https://t.co/2gvfNmL8VC,"['raab', 'creativity', 'amp', 'steadfast', 'commitment', 'provide', 'nyer', 'world', 'class', 'education', 'cut', 'edge', 'opportunity', 'many', 'legacy', 'tenure', 'hunter', 'college', 'congratulations', 'amp', 'thank', 'service', 'education', 'city']"
2552,RepMaloney,2022-12-06T00:31:06.000Z,https://t.co/dUXNwg4JDg,[]
2553,RepMaloney,2022-12-05T22:51:12.000Z,"Read my @NYDailyNews Op-Ed and their editorial on the need to address mental health in NYC and pass the Michelle Alyssa Go Act👇
https://t.co/dsb3FiGOx2","['read', 'op', 'ed', 'editorial', 'need', 'address', 'mental', 'health', 'nyc', 'pass', 'michelle', 'alyssa', 'go', 'act']"
2554,RepMaloney,2022-12-05T22:51:11.000Z,"For Medicaid to truly function as a social safety net, it needs to address people’s mental well-being not just their physical needs. 

When our friends and neighbors have access to these services, it makes our communities safer and healthier places to live.","['medicaid', 'truly', 'function', 'social', 'safety', 'net', 'need', 'address', 'people', 'mental', 'well', 'just', 'physical', 'need', 'friend', 'neighbor', 'have', 'access', 'service', 'make', 'community', 'safe', 'healthy', 'place', 'live']"
2555,RepMaloney,2022-12-05T22:51:10.000Z,It is time we acted to prevent these violent incidents by providing improved mental health treatment and beds to those in crisis. That’s why I am calling on Congress to pass my Michelle Alyssa Go Act now which allows facilities with more than 16 beds to be reimbursed by Medicaid.,"['time', 'act', 'prevent', 'violent', 'incident', 'provide', 'improve', 'mental', 'health', 'treatment', 'bed', 'crisis', 'call', 'congress', 'pass', 'michelle', 'alyssa', 'go', 'act', 'now', 'allow', 'facility', 'more', 'bed', 'reimburse', 'medicaid']"
2556,RepMaloney,2022-12-05T22:51:09.000Z,"On Jan. 15, Michelle Alyssa Go was tragically pushed to her death in front of an incoming train at the Times Square subway station by Martial Simon, a man suffering from schizophrenia. 

This horrific event should never have taken place.","['michelle', 'alyssa', 'go', 'tragically', 'push', 'death', 'front', 'incoming', 'train', 'times', 'square', 'subway', 'station', 'martial', 'simon', 'man', 'suffer', 'schizophrenia', 'horrific', 'event', 'never', 'take', 'place']"
2557,RepMaloney,2022-12-05T18:33:04.000Z,https://t.co/Rwh48Lkb8d,[]
2558,RepMaloney,2022-12-04T16:50:51.000Z,"One solution to open the doors of homeownership to more Americans would be to allow for a 50-year mortgage option which would bring down the cost of interest payments for low-income home buyers, compared to the traditional 30-year mortgage.","['solution', 'open', 'door', 'homeownership', 'more', 'americans', 'allow', 'year', 'mortgage', 'option', 'bring', 'cost', 'interest', 'payment', 'low', 'income', 'home', 'buyer', 'compare', 'traditional', 'year', 'mortgage']"
2559,RepMaloney,2022-12-04T16:50:51.000Z,We must target our efforts to fight inflation so that we do not hurt working people such as addressing the war in Ukraine and fixing our supply chains.,"['target', 'effort', 'fight', 'inflation', 'hurt', 'work', 'people', 'such', 'address', 'war', 'ukraine', 'fix', 'supply', 'chain']"
2560,RepSeanMaloney,2022-12-01T23:03:51.000Z,This is dangerous and calibrated. Trump and the Jew-hating nazis at this table are socializing a murderous pathology. See it clearly. https://t.co/Fop4PWyeZy,"['dangerous', 'calibrate', 'trump', 'jew', 'hate', 'nazi', 'table', 'socialize', 'murderous', 'pathology', 'see', 'clearly']"
2561,RepSeanMaloney,2022-11-29T16:23:55.000Z,I'm devastated to hear the news about the passing of my colleague Rep. Donald McEachin. Randy and I send our prayers to the McEachin family and the people of Virginia as we all mourn this tremendous loss.,"['devastate', 'hear', 'news', 'passing', 'colleague', 'donald', 'mceachin', 'randy', 'send', 'prayer', 'mceachin', 'family', 'people', 'virginia', 'mourn', 'tremendous', 'loss']"
2562,RepSeanMaloney,2022-11-27T19:33:56.000Z,"Randy and I were so thankful to join the Interfaith Prison Partnership, Sisters of St. Joseph, and Hour Children to spread some holiday joy and pass out meals at the Taconic Correctional Facility earlier this week. https://t.co/K0Iteg8fUy","['randy', 'so', 'thankful', 'join', 'interfaith', 'prison', 'partnership', 'sisters', 'joseph', 'hour', 'children', 'spread', 'holiday', 'joy', 'pass', 'meal', 'taconic', 'correctional', 'facility', 'early', 'week']"
2563,RepSeanMaloney,2022-11-24T15:22:02.000Z,"From our family to yours, wishing you a safe, blessed, and happy Thanksgiving. https://t.co/8PPSvOpS4n","['family', 'wish', 'safe', 'bless', 'happy', 'thanksgiving']"
2564,RepSeanMaloney,2022-11-21T18:04:45.000Z,"From Wappinger to the World Cup! So proud to have America represented on the world stage by Hudson Valley native Tyler Adams. Congratulations, Tyler, on being named #USMNT captain for the 2022 World Cup. We will all be cheering for you and the entire team today! https://t.co/gc69ANkcri","['wappinger', 'world', 'cup', 'so', 'proud', 'have', 'america', 'represent', 'world', 'stage', 'hudson', 'valley', 'native', 'tyler', 'adams', 'congratulation', 'tyler', 'name', 'usmnt', 'captain', 'world', 'cup', 'all', 'cheer', 'entire', 'team', 'today']"
2565,RepSeanMaloney,2022-11-20T18:09:01.000Z,"I’m devastated to hear about yet another deadly shooting targeting the LGBTQ community. Hate fuels violence and our communities are paying the price.

Randy and I are praying for the victims and all affected by this tragedy in Colorado Springs. https://t.co/GmOS9BgJ4U","['devastate', 'hear', 'yet', 'deadly', 'shooting', 'target', 'lgbtq', 'community', 'hate', 'fuel', 'violence', 'community', 'pay', 'price', 'randy', 'pray', 'victim', 'affect', 'tragedy', 'colorado', 'springs']"
2566,RepSeanMaloney,2022-11-18T03:41:06.000Z,"Thank you, @SpeakerPelosi. We all live in a better nation thanks to your historic contributions and service. It’s been the honor of a lifetime to serve with you. https://t.co/WiNefekvkJ","['thank', 'live', 'well', 'nation', 'thank', 'historic', 'contribution', 'service', 'honor', 'lifetime', 'serve']"
2567,RepSeanMaloney,2022-11-16T21:43:03.000Z,"We must protect marriage equality and families across the country from SCOTUS’ attacks on our rights.

Thank you @SenSchumer, @SenatorBaldwin, and all those involved in taking this crucial step towards passing the #RespectforMarriageAct and enshrining marriage equality into law. https://t.co/m81Hxmj74Q","['protect', 'marriage', 'equality', 'family', 'country', 'scotus', 'attack', 'right', 'thank', 'involve', 'take', 'crucial', 'step', 'pass', 'respectformarriageact', 'enshrine', 'marriage', 'equality', 'law']"
2568,RepSeanMaloney,2022-11-14T19:15:03.000Z,Please join me in congratulating Haldane’s boys soccer team for winning the school’s first Class C state championship and bringing the trophy home! https://t.co/p9a5cMcY1u,"['join', 'congratulate', 'haldane', 'boy', 'soccer', 'team', 'win', 'school', 'first', 'class', 'c', 'state', 'championship', 'bring', 'trophy', 'home']"
2569,RepSeanMaloney,2022-11-11T17:25:57.000Z,"Today we honor the men and women who have served and sacrificed so much to protect our freedom.

Thank you to every veteran for your service and commitment to defending our great nation. #VeteransDay https://t.co/lKyAfE8Naj","['today', 'honor', 'man', 'woman', 'serve', 'sacrifice', 'so', 'much', 'protect', 'freedom', 'thank', 'veteran', 'service', 'commitment', 'defend', 'great', 'nation', 'veteransday']"
2580,RepKManning,2022-12-06T20:51:42.000Z,"It’s our duty to honor the promises made to veterans in return for their service, including creating a clear pathway to naturalization for our immigrant veterans. 

That’s why I voted for the #VeteranServiceRecognitionAct to close the gap in our immigration system for veterans. https://t.co/11wwbRRDVG","['duty', 'honor', 'promise', 'make', 'veteran', 'return', 'service', 'include', 'create', 'clear', 'pathway', 'naturalization', 'immigrant', 'veteran', 'vote', 'veteranservicerecognitionact', 'close', 'gap', 'immigration', 'system', 'veteran']"
2581,RepKManning,2022-12-06T18:53:38.000Z,"Today, my fellow Co-chairs of the House &amp; Senate Bipartisan Task Force for Combating Antisemitism and I led a bipartisan group of 125 members in sending a letter to @POTUS urging interagency coordination to monitor &amp; combat the growing threat of antisemitism in the US. ⬇ https://t.co/N7eZV19Iyq","['today', 'fellow', 'co', 'chair', 'house', 'amp', 'senate', 'bipartisan', 'task', 'force', 'combat', 'antisemitism', 'lead', 'bipartisan', 'group', 'member', 'send', 'letter', 'urge', 'interagency', 'coordination', 'monitor', 'amp', 'combat', 'grow', 'threat', 'antisemitism', 'us']"
2582,RepKManning,2022-12-06T17:52:44.000Z,"I was pleased to meet with members of the AJC-Konrad Adenauer Foundation Leadership Exchange Program, which brings young German professionals to the U.S. to learn about Jewish life and the legacy of the Holocaust. https://t.co/qgFg22lzFt","['pleased', 'meet', 'member', 'ajc', 'konrad', 'adenauer', 'foundation', 'leadership', 'exchange', 'program', 'bring', 'young', 'german', 'professional', 'learn', 'jewish', 'life', 'legacy', 'holocaust']"
2583,RepKManning,2022-12-06T15:36:23.000Z,"RT @AJCGlobal: We applaud @SenJackyRosen, @SenatorLankford, @RepKManning, and Rep. Chris Smith for authoring this vital letter.

Without th…","['rt', 'applaud', 'chris', 'smith', 'author', 'vital', 'letter', 'th']"
2584,RepKManning,2022-12-06T00:46:31.000Z,"Today, Reps. Kathy Manning, Chris Smith, Grace Meng, Brian Fitzpatrick, Ted Lieu, Kay Granger, Marc Veasey and Randy Weber, all eight co-Chairs of the House Bipartisan Taskforce for Combating Antisemitism, released the below statement. https://t.co/NvTqBcvBdq","['today', 'reps', 'kathy', 'manning', 'chris', 'smith', 'grace', 'meng', 'brian', 'fitzpatrick', 'ted', 'lieu', 'kay', 'granger', 'marc', 'veasey', 'randy', 'weber', 'co', 'chairs', 'house', 'bipartisan', 'taskforce', 'combating', 'antisemitism', 'release', 'below', 'statement']"
2585,RepKManning,2022-12-05T17:20:41.000Z,"Since 2021, 19,500 manufacturing jobs have been created across the state. 

With help from federal funding through the Chips &amp; Science Act, we’ll continue to encourage manufacturers to bring even more good-paying jobs to our community. https://t.co/3AIRgDxHcu","['manufacturing', 'job', 'create', 'state', 'help', 'federal', 'funding', 'chips', 'amp', 'science', 'act', 'continue', 'encourage', 'manufacturer', 'bring', 'even', 'more', 'good', 'pay', 'job', 'community']"
2586,RepKManning,2022-12-02T18:30:28.000Z,RT @StateSEAS: I am deeply concerned by the rise in blatantly antisemitic discourse by certain personalities in the United States and am in…,"['rt', 'deeply', 'concerned', 'rise', 'blatantly', 'antisemitic', 'discourse', 'certain', 'personality', 'united', 'states']"
2587,RepKManning,2022-12-02T16:09:04.000Z,"Last month, the U.S. economy added 263,000 jobs! 

To continue growing our economy, we must implement workforce development and apprenticeship programs so we can fill critical gaps in our labor market. 

https://t.co/SEICWAkduz","['last', 'month', 'economy', 'add', 'job', 'continue', 'grow', 'economy', 'implement', 'workforce', 'development', 'apprenticeship', 'program', 'fill', 'critical', 'gap', 'labor', 'market']"
2588,RepKManning,2022-12-01T23:22:59.000Z,"Repeated use of antisemitic conspiracy theories emboldens the spread of lies, leading to acts of violence against Jews. What's more, Kanye’s recent disturbing praise for Hitler &amp; Holocaust denial disparages the memory of the 6 million Jews murdered in the Holocaust.","['repeat', 'use', 'antisemitic', 'conspiracy', 'theory', 'embolden', 'spread', 'lie', 'lead', 'act', 'violence', 'jews', 'more', 'kanye', 'recent', 'disturbing', 'praise', 'hitler', 'amp', 'holocaust', 'denial', 'disparage', 'memory', 'jews', 'murder', 'holocaust']"
2589,RepKManning,2022-12-01T22:27:36.000Z,North Carolinians in the House https://t.co/gLvkmfVC5A,"['north', 'carolinians', 'house']"
2610,DorisMatsui,2022-12-07T00:07:29.000Z,A child’s first few years are critical for their development &amp; parents deserve all the tools to make informed choices about their infants’ care. I look forward to seeing @POTUS sign this bill &amp; ensure these programs can continue to improve our children’s health into the future.,"['child', 'first', 'few', 'year', 'critical', 'development', 'amp', 'parent', 'deserve', 'tool', 'make', 'informed', 'choice', 'infant', 'care', 'look', 'forward', 'see', 'sign', 'bill', 'amp', 'ensure', 'program', 'continue', 'improve', 'child', 'health', 'future']"
2611,DorisMatsui,2022-12-07T00:07:29.000Z,"Today, the House passed @RepGuthrie and my bill, the Early Hearing Detection and Intervention Act, which reauthorizes the program for early detection, diagnosis, and treatment of deaf and hard-of-hearing newborns, infants, and young children.","['today', 'house', 'pass', 'bill', 'early', 'hearing', 'detection', 'intervention', 'act', 'reauthorize', 'program', 'early', 'detection', 'diagnosis', 'treatment', 'deaf', 'hard', 'hearing', 'newborn', 'infant', 'young', 'child']"
2612,DorisMatsui,2022-11-30T20:22:42.000Z,"As @HouseDemocrats Task Force on Aging and Families co-chair, I joined my colleagues in urging House appropriators to support increased funding for the @SocialSecurity Administration.

We must give SSA the tools to deliver the highest quality of service to those who need it most. https://t.co/9pex55khDY","['task', 'force', 'aging', 'families', 'co', 'chair', 'join', 'colleague', 'urge', 'house', 'appropriator', 'support', 'increase', 'funding', 'administration', 'give', 'ssa', 'tool', 'deliver', 'high', 'quality', 'service', 'need', 'most']"
2613,DorisMatsui,2022-11-30T17:21:48.000Z,"Holiday season is here — and you all can do your part to protect yourselves and your loved ones from the flu, COVID-19, and RSV!
 
Follow these tips from @Cal_HHS to stay healthy and safe for the rest of this year ⬇️ https://t.co/mKQf2shM1p","['holiday', 'season', 'here', 'do', 'part', 'protect', 'yourself', 'love', 'one', 'flu', 'rsv', 'follow', 'tip', 'stay', 'healthy', 'safe', 'rest', 'year']"
2614,DorisMatsui,2022-11-30T02:00:02.000Z,"November is National Veterans and Military Families Month.
 
We express gratitude to all the families who have sacrificed and overcome challenges to support their loved ones in uniform. They serve as a network of strength, hope, and inspiration for us all. https://t.co/A0rIekVBaU","['november', 'national', 'veterans', 'military', 'families', 'month', 'express', 'gratitude', 'family', 'sacrifice', 'overcome', 'challenge', 'support', 'love', 'one', 'uniform', 'serve', 'network', 'strength', 'hope', 'inspiration']"
2615,DorisMatsui,2022-11-29T19:45:48.000Z,"I'm heartbroken about the loss of my friend, Rep. McEachin. Donald was a dedicated public servant who fought for all communities in Virginia. A champion of justice &amp; protector of the environment, his voice will be missed. My prayers are with his family during this difficult time.","['heartbroken', 'loss', 'friend', 'mceachin', 'donald', 'dedicated', 'public', 'servant', 'fight', 'community', 'virginia', 'champion', 'justice', 'amp', 'protector', 'environment', 'voice', 'miss', 'prayer', 'family', 'difficult', 'time']"
2616,DorisMatsui,2022-11-29T00:06:09.000Z,"I’m proud that @FlySMF is the first place that visitors experience when they come to Sacramento — and the title of the best airport of 2022 is well-deserved. 
 
I will continue to advocate for our airport to get the resources that it needs to thrive well into the future.","['proud', 'first', 'place', 'visitor', 'experience', 'come', 'sacramento', 'title', 'good', 'airport', 'well', 'deserve', 'continue', 'advocate', 'airport', 'get', 'resource', 'need', 'thrive', 'well', 'future']"
2617,DorisMatsui,2022-11-29T00:06:09.000Z,".@FlySMF has been named the 2022 best airport in the country by the @WSJ!
 
SMF is a critical gateway to our region — &amp; that’s why I’ve fought to secure funding for our airport through landmark legislation like the American Rescue Plan &amp; the Infrastructure Investment &amp; Jobs Act. https://t.co/6Bv9TaML83","['name', 'good', 'airport', 'country', 'smf', 'critical', 'gateway', 'region', 'amp', 'fight', 'secure', 'funding', 'airport', 'landmark', 'legislation', 'american', 'rescue', 'plan', 'amp', 'infrastructure', 'investment', 'amp', 'jobs', 'act']"
2618,DorisMatsui,2022-11-24T21:00:01.000Z,"Happy #Thanksgiving to all those who celebrate! 🦃🥧🍂
 
As you gather with family and friends, I hope each of you enjoy an incredible day filled with delicious food, joy, laughter, and gratitude. https://t.co/gxvZLGgsz8","['happy', 'thanksgiving', 'celebrate', 'gather', 'family', 'friend', 'hope', 'enjoy', 'incredible', 'day', 'fill', 'delicious', 'food', 'joy', 'laughter', 'gratitude']"
2619,DorisMatsui,2022-11-21T22:15:47.000Z,"Today, @SEEC leadership released a policy brief outlining our vision for what permitting reform is needed for the clean energy transition. 

The brief provides recommendations for improving community engagement and building a clean electric grid. 
https://t.co/EcBuVB7oyo","['today', 'leadership', 'release', 'policy', 'brief', 'outline', 'vision', 'permit', 'reform', 'need', 'clean', 'energy', 'transition', 'brief', 'provide', 'recommendation', 'improve', 'community', 'engagement', 'build', 'clean', 'electric', 'grid']"
2620,RepLucyMcBath,2022-12-01T18:19:19.000Z,"I am honored to serve @TheBlackCaucus as Secretary in the 118th Congress. For decades, the CBC has shown what we can do as members of the Black community to advance the fight for justice and build a brighter future for all Americans. In the new year, we will continue that work. https://t.co/iPZEULzdQf","['honor', 'serve', 'secretary', 'congress', 'decade', 'cbc', 'show', 'do', 'member', 'black', 'community', 'advance', 'fight', 'justice', 'build', 'bright', 'future', 'americans', 'new', 'year', 'continue', 'work']"
2621,RepLucyMcBath,2022-11-30T21:30:46.000Z,"On this 29th anniversary of the #BradyBill being signed into law, we look back at the strides that have already been taken to prevent gun violence.

Our work continues—there is much to be done. https://t.co/8kdiSUCT5M","['anniversary', 'bradybill', 'sign', 'law', 'look', 'back', 'stride', 'already', 'take', 'prevent', 'gun', 'violence', 'work', 'continue', 'be', 'much', 'do', 'm']"
2622,RepLucyMcBath,2022-11-25T15:05:00.000Z,"On #SmallBusinessSaturday, we celebrate small businesses and recognize all they do for our communities.

Please join me in uplifting these businesses and #ShopSmall this holiday season.","['smallbusinesssaturday', 'celebrate', 'small', 'business', 'recognize', 'do', 'community', 'join', 'uplift', 'business', 'shopsmall', 'holiday', 'season']"
2623,RepLucyMcBath,2022-11-24T14:30:00.000Z,"Happy Thanksgiving to all. May today be filled with friends, family, and loved ones.

What are you most thankful for this year?","['happy', 'thanksgiving', 'today', 'fill', 'friend', 'family', 'loved', 'one', 'most', 'thankful', 'year']"
2624,RepLucyMcBath,2022-11-23T13:58:34.000Z,"I know that Jordan’s spirit and strength will be with me. Not a day goes by that I don’t miss my son.
 
Jordan, I love you. Forever and always. ❤️","['know', 'jordan', 'spirit', 'strength', 'day', 'go', 'miss', 'son', 'jordan', 'love', 'forever', 'always']"
2625,RepLucyMcBath,2022-11-23T13:58:34.000Z,"I carry on Jordan’s legacy now and fight in the United States Congress to make sure no mother, no parent ever has to go through the pain that I did.
 
In January, I will begin serving my third term in Congress, fighting on behalf of the American people.","['carry', 'jordan', 'legacy', 'now', 'fight', 'united', 'states', 'congress', 'make', 'sure', 'mother', 'parent', 'ever', 'have', 'go', 'pain', 'do', 'january', 'begin', 'serve', 'third', 'term', 'congress', 'fight', 'behalf', 'american', 'people']"
2626,RepLucyMcBath,2022-11-23T13:58:33.000Z,"10 years ago, my heart was shattered and my life was forever changed.
 
As he was growing up, Jordan was filled with a desire to help others and to give back to the community he loved.","['year', 'ago', 'heart', 'shatter', 'life', 'forever', 'change', 'grow', 'jordan', 'fill', 'desire', 'help', 'other', 'give', 'back', 'community', 'love']"
2627,RepLucyMcBath,2022-11-23T13:58:32.000Z,"Today marks the 10th anniversary of the death of my precious son, Jordan. He was shot at a gas station in 2012 for playing music—he was just 17 years old.

I have never known a love stronger than the love a mother has for her child. https://t.co/K6UCXDIhkv","['today', 'mark', 'anniversary', 'death', 'precious', 'son', 'jordan', 'shoot', 'gas', 'station', 'play', 'music', 'just', 'year', 'old', 'never', 'know', 'love', 'strong', 'love', 'mother', 'have', 'child']"
2628,RepLucyMcBath,2022-11-21T21:18:30.000Z,Please join me in thanking and celebrating our nation’s amazing public health workers and researchers on Public Health Thank You Day! Their heroic work to keep our communities safe and healthy cannot be taken for granted.,"['join', 'thank', 'celebrate', 'nation', 'amazing', 'public', 'health', 'worker', 'researcher', 'public', 'health', 'thank', 'day', 'heroic', 'work', 'keep', 'community', 'safe', 'healthy', 'take', 'grant']"
2629,RepLucyMcBath,2022-11-20T17:30:00.000Z,I stand with the trans and non-binary community on #TransgenderDayofRemembrance. We commemorate the lives of those we have lost to transphobic violence as we all continue working towards a future where everyone has the freedom to be their authentic selves.,"['stand', 'trans', 'non', 'binary', 'community', 'transgenderdayofremembrance', 'commemorate', 'life', 'lose', 'transphobic', 'violence', 'continue', 'work', 'future', 'have', 'freedom', 'authentic', 'self']"
2670,BettyMcCollum04,2022-12-06T19:00:23.000Z,"“Public support, scientific studies, economic assessments, indigenous allyship and momentum are all coalescing” in favor of passing #HR2794 before the end of this year. #SaveTheseWaters https://t.co/1OMunlabMP","['public', 'support', 'scientific', 'study', 'economic', 'assessment', 'indigenous', 'allyship', 'momentum', 'coalescing', 'favor', 'pass', 'end', 'year', 'savethesewater']"
2671,BettyMcCollum04,2022-12-06T17:30:25.000Z,"RT @WashCountyParks: It's Free Tuesday in our Parks today, where all parks are free to enter without a vehicle permit. Experience it, and y…","['rt', 'free', 'tuesday', 'parks', 'today', 'park', 'free', 'enter', 'vehicle', 'permit', 'experience', 'y']"
2672,BettyMcCollum04,2022-12-06T16:21:26.000Z,The deadline to obtain a REAL ID has been extended – Minnesota travelers now have until May 2025 to make the switch. Learn more: https://t.co/Rvjpj1CVg8,"['deadline', 'obtain', 'real', 'id', 'extend', 'minnesota', 'traveler', 'now', 'have', 'may', 'make', 'switch', 'learn', 'more']"
2673,BettyMcCollum04,2022-12-05T21:04:23.000Z,"RT @POTUS: The Inflation Reduction Act lowers costs for families, combats the climate crisis, and reduces the deficit.

All while making th…","['rt', 'inflation', 'reduction', 'act', 'lower', 'cost', 'family', 'combat', 'climate', 'crisis', 'reduce', 'deficit', 'make', 'th']"
2674,BettyMcCollum04,2022-12-05T01:08:00.000Z,More communities are thinking about the impacts of light pollution and taking steps to reduce it. And most Minnesotans are just a few hours away from the #BWCA Wilderness—one of just 15 certified International Dark Sky Sanctuaries in the world. https://t.co/Bg3vZrOwan,"['more', 'community', 'think', 'impact', 'light', 'pollution', 'take', 'step', 'reduce', 'most', 'minnesotans', 'just', 'few', 'hour', 'away', 'bwca', 'wilderness', 'just', 'certify', 'international', 'dark', 'sky', 'sanctuaries', 'world']"
2675,BettyMcCollum04,2022-12-04T20:33:00.000Z,"Fantastic effort in Ramsey County to provide our community with a simple, responsible, and comprehensive way to recycle everything from old paint to outdated electronics. This will help protect public health &amp; our environment! https://t.co/uq01QkPtaE","['fantastic', 'effort', 'ramsey', 'county', 'provide', 'community', 'simple', 'responsible', 'comprehensive', 'way', 'recycle', 'old', 'paint', 'outdated', 'electronic', 'help', 'protect', 'public', 'health', 'amp', 'environment']"
2676,BettyMcCollum04,2022-12-04T16:11:00.000Z,"This Congress, @POTUS and @HouseDemocrats have passed many consequential new laws! From the American Rescue Plan to the Bipartisan Infrastructure Law to the Inflation Reduction Act and the Safer Communities Act, these new laws are making extraordinary progress #ForThePeople.","['congress', 'pass', 'many', 'consequential', 'new', 'law', 'american', 'rescue', 'plan', 'bipartisan', 'infrastructure', 'law', 'inflation', 'reduction', 'act', 'safer', 'communities', 'act', 'new', 'law', 'make', 'extraordinary', 'progress', 'forthepeople']"
2677,BettyMcCollum04,2022-12-04T00:41:00.000Z,"Great writeup of my visit with Fourth District high schoolers about civil discourse, and how to have tough conversations with those whose opinions differ. https://t.co/phLi9tjiik","['great', 'writeup', 'visit', 'fourth', 'district', 'high', 'schooler', 'civil', 'discourse', 'have', 'tough', 'conversation', 'opinion', 'differ']"
2678,BettyMcCollum04,2022-12-03T19:38:00.000Z,Democrats are committed to lowering health care costs. The #InflationReductionAct extended discounts to more families. Make sure to check if you’re eligible for lower premiums before @mnsure open enrollment ends! More info: https://t.co/N7fp1zPKDf,"['democrats', 'commit', 'lower', 'health', 'care', 'cost', 'inflationreductionact', 'extended', 'discount', 'more', 'family', 'make', 'sure', 'check', 'eligible', 'low', 'premium', 'open', 'enrollment', 'end', 'more', 'info']"
2679,BettyMcCollum04,2022-12-03T15:49:00.000Z,"More than two years in the making, the map is intended to restore Indigenous names to rivers, lakes, islands, and other points of interest found in the boreal forests inhabited by the Bois Forte tribe for hundreds of years. https://t.co/C3K7XYKre5","['more', 'year', 'making', 'map', 'intend', 'restore', 'indigenous', 'name', 'river', 'lake', 'island', 'other', 'point', 'interest', 'find', 'boreal', 'forest', 'inhabit', 'bois', 'forte', 'tribe', 'hundred', 'year']"
2680,RepMcEachin,2022-11-29T03:19:41.000Z,https://t.co/ev2jRb5Gwr,[]
2681,RepMcEachin,2022-11-27T17:00:00.000Z,"📢Every American deserves high quality health care. 

That’s why I was proud to support the #InflationReductionAct to lower costs for American families &amp; help reduce out-of-pocket expenses. https://t.co/vgAFoM5eVq","['american', 'deserve', 'high', 'quality', 'health', 'care', 'proud', 'support', 'inflationreductionact', 'low', 'cost', 'american', 'family', 'amp', 'help', 'reduce', 'pocket', 'expense']"
2682,RepMcEachin,2022-11-26T15:00:00.000Z,Happy #SmallBusinessSaturday! What small businesses will you be supporting today in Virginia's Fourth? ⬇️,"['happy', 'smallbusinesssaturday', 'small', 'business', 'support', 'today', 'virginia', 'fourth']"
2683,RepMcEachin,2022-11-25T15:00:02.000Z,"Ahead of the winter months, the Biden-Harris Administration is distributing updated boosters to ensure Americans receive maximum protection against new and emerging COVID-19 variants. 

If you haven't gotten your latest booster yet, you can schedule it at https://t.co/xcRBeYP27l.","['ahead', 'winter', 'month', 'biden', 'harris', 'administration', 'distribute', 'update', 'booster', 'ensure', 'americans', 'receive', 'maximum', 'protection', 'new', 'emerge', 'variant', 'get', 'late', 'booster', 'yet', 'schedule']"
